NB_LATITUDE,NB_LONGITUDE,Date,V00,V01,V02,V03,V04,V05,V06,V07
-37.83331,145.06247,14/10/2006,32,14,21,21,12,6,4,8
-37.83331,145.06247,15/10/2006,35,33,31,14,15,16,7,15
-37.83331,145.06247,16/10/2006,7,9,6,2,1,3,4,6
-37.83331,145.06247,17/10/2006,7,7,0,5,5,6,5,4
-37.83331,145.06247,18/10/2006,10,12,9,6,4,1,2,2
-37.83331,145.06247,19/10/2006,11,9,5,1,5,2,1,8
-37.83331,145.06247,20/10/2006,7,6,7,6,8,4,4,2
-37.83331,145.06247,21/10/2006,18,23,16,14,8,9,4,11
-37.83331,145.06247,22/10/2006,27,31,22,13,19,12,9,9
-37.83331,145.06247,23/10/2006,10,3,6,5,3,2,3,2
-37.83331,145.06247,24/10/2006,9,5,1,4,3,4,1,0
-37.83331,145.06247,25/10/2006,8,8,6,4,3,3,1,3
-37.83331,145.06247,26/10/2006,6,8,3,4,1,4,3,1
-37.83331,145.06247,27/10/2006,10,9,8,4,2,3,4,7
-37.83331,145.06247,28/10/2006,16,9,17,16,6,10,7,9
-37.83331,145.06247,29/10/2006,34,31,20,15,16,18,9,0
-37.83331,145.06247,30/10/2006,6,8,8,6,5,2,2,3
-37.83331,145.06247,31/10/2006,4,1,6,2,1,1,3,0
-37.8337,145.06275,1/10/2006,31,59,29,34,62,32,22,38
-37.8337,145.06275,2/10/2006,6,12,14,3,3,6,2,4
-37.8337,145.06275,3/10/2006,20,25,15,3,10,2,2,0
-37.8337,145.06275,4/10/2006,42,12,7,6,5,5,4,5
-37.8337,145.06275,5/10/2006,22,15,5,6,8,5,3,5
-37.8337,145.06275,6/10/2006,13,12,12,8,11,6,7,5
-37.8337,145.06275,7/10/2006,36,46,27,15,14,16,29,13
-37.8337,145.06275,8/10/2006,34,68,27,34,30,27,18,37
-37.8337,145.06275,9/10/2006,7,30,8,2,5,3,1,5
-37.8337,145.06275,10/10/2006,13,18,6,2,5,3,4,5
-37.8337,145.06275,11/10/2006,9,13,18,3,4,1,3,1
-37.8337,145.06275,12/10/2006,15,28,11,5,14,3,7,8
-37.8337,145.06275,13/10/2006,16,15,11,16,13,6,4,8
-37.8337,145.06275,14/10/2006,38,35,54,20,16,25,18,22
-37.8337,145.06275,15/10/2006,46,37,33,28,30,22,19,56
-37.8337,145.06275,16/10/2006,10,11,10,4,4,3,5,0
-37.8337,145.06275,17/10/2006,27,34,4,12,7,4,2,2
-37.8337,145.06275,18/10/2006,16,40,15,6,6,3,11,4
-37.8337,145.06275,19/10/2006,14,16,7,8,10,4,4,5
-37.8337,145.06275,20/10/2006,29,11,9,20,14,13,8,9
-37.8337,145.06275,21/10/2006,39,49,22,12,24,13,35,22
-37.8337,145.06275,22/10/2006,31,38,53,29,38,15,17,13
-37.8337,145.06275,23/10/2006,7,11,6,7,4,7,1,4
-37.8337,145.06275,24/10/2006,6,17,7,23,6,2,3,3
-37.8337,145.06275,25/10/2006,38,9,19,6,6,2,4,3
-37.8337,145.06275,26/10/2006,16,23,12,5,3,5,6,4
-37.8337,145.06275,27/10/2006,18,12,18,10,11,3,4,9
-37.8337,145.06275,28/10/2006,27,53,22,17,16,15,11,24
-37.8337,145.06275,29/10/2006,30,34,46,20,25,30,17,0
-37.8337,145.06275,30/10/2006,14,16,6,6,4,4,4,3
-37.8337,145.06275,31/10/2006,8,7,6,1,5,3,7,2
-37.83394,145.06233,1/10/2006,31,23,16,15,11,18,15,12
-37.83394,145.06233,2/10/2006,10,4,4,6,3,0,1,2
-37.83394,145.06233,3/10/2006,15,2,6,4,3,4,3,3
-37.83394,145.06233,4/10/2006,7,9,4,6,6,1,3,2
-37.83394,145.06233,5/10/2006,12,14,1,7,3,4,3,3
-37.83394,145.06233,6/10/2006,10,14,2,7,3,3,4,3
-37.83394,145.06233,7/10/2006,34,30,27,14,26,19,17,9
-37.83394,145.06233,8/10/2006,47,26,42,17,15,21,22,14
-37.83394,145.06233,9/10/2006,8,8,2,6,8,2,4,1
-37.83394,145.06233,10/10/2006,5,5,4,6,6,1,0,2
-37.83394,145.06233,11/10/2006,8,10,7,6,6,6,0,4
-37.83394,145.06233,12/10/2006,7,9,12,5,4,4,6,3
-37.83394,145.06233,13/10/2006,14,12,11,3,5,4,4,5
-37.83394,145.06233,14/10/2006,38,27,23,15,10,18,16,8
-37.83394,145.06233,15/10/2006,53,31,36,27,23,21,12,14
-37.83394,145.06233,16/10/2006,9,9,5,2,5,2,3,4
-37.83394,145.06233,17/10/2006,12,10,7,9,5,2,3,5
-37.83394,145.06233,18/10/2006,13,18,5,5,6,6,6,0
-37.83394,145.06233,19/10/2006,17,15,6,2,5,5,5,3
-37.83394,145.06233,20/10/2006,19,11,5,10,5,7,4,4
-37.83394,145.06233,21/10/2006,31,24,22,15,12,11,8,5
-37.83394,145.06233,22/10/2006,43,40,30,23,24,18,18,16
-37.83394,145.06233,23/10/2006,10,7,4,6,4,3,4,1
-37.83394,145.06233,24/10/2006,5,5,6,5,5,2,5,3
-37.83394,145.06233,25/10/2006,9,5,3,3,6,2,3,1
-37.83394,145.06233,26/10/2006,9,10,9,8,6,1,3,3
-37.83394,145.06233,27/10/2006,19,8,7,5,11,4,5,2
-37.83394,145.06233,28/10/2006,45,30,19,13,12,11,19,11
-37.83394,145.06233,29/10/2006,41,36,37,24,14,12,16,0
-37.83394,145.06233,30/10/2006,11,4,9,13,5,6,5,3
-37.83394,145.06233,31/10/2006,12,4,4,7,5,4,6,3
-37.83362,145.06202,1/10/2006,39,95,48,78,59,38,33,31
-37.83362,145.06202,2/10/2006,16,12,18,8,7,7,5,5
-37.83362,145.06202,3/10/2006,21,43,25,27,8,9,4,5
-37.83362,145.06202,4/10/2006,28,22,29,12,13,12,7,8
-37.83362,145.06202,5/10/2006,53,18,19,20,14,14,5,13
-37.83362,145.06202,6/10/2006,18,30,35,23,17,10,13,11
-37.83362,145.06202,7/10/2006,64,85,38,55,42,52,71,24
-37.83362,145.06202,8/10/2006,76,51,84,94,53,45,39,75
-37.83362,145.06202,9/10/2006,19,13,14,9,6,7,8,6
-37.83362,145.06202,10/10/2006,25,41,21,15,13,10,9,5
-37.83362,145.06202,11/10/2006,22,24,28,16,7,11,7,8
-37.83362,145.06202,12/10/2006,58,53,21,19,9,12,15,10
-37.83362,145.06202,13/10/2006,41,34,34,15,16,13,14,12
-37.83362,145.06202,14/10/2006,63,85,43,88,49,40,33,63
-37.83362,145.06202,15/10/2006,98,63,49,52,79,47,44,66
-37.83362,145.06202,16/10/2006,23,16,15,6,11,13,5,2
-37.83362,145.06202,17/10/2006,25,44,13,14,8,8,5,4
-37.83362,145.06202,18/10/2006,66,61,59,21,9,16,10,10
-37.83362,145.06202,19/10/2006,60,26,23,13,14,18,8,11
-37.83362,145.06202,20/10/2006,43,32,25,20,20,18,12,14
-37.83362,145.06202,21/10/2006,74,92,45,61,88,38,22,22
-37.83362,145.06202,22/10/2006,72,57,94,83,36,37,28,53
-37.83362,145.06202,23/10/2006,28,12,12,9,7,6,7,3
-37.83362,145.06202,24/10/2006,20,19,52,12,10,5,5,9
-37.83362,145.06202,25/10/2006,66,21,59,7,8,7,13,9
-37.83362,145.06202,26/10/2006,30,21,23,13,13,13,10,9
-37.83362,145.06202,27/10/2006,73,31,68,16,13,14,15,12
-37.83362,145.06202,28/10/2006,76,83,56,39,37,37,38,30
-37.83362,145.06202,29/10/2006,144,52,66,91,50,83,37,0
-37.83362,145.06202,30/10/2006,24,20,12,8,10,18,7,8
-37.83362,145.06202,31/10/2006,29,19,35,17,6,16,10,4
-37.83738,145.06119,1/10/2006,11,16,26,10,14,2,4,7
-37.83738,145.06119,2/10/2006,7,4,2,3,4,2,2,0
-37.83738,145.06119,3/10/2006,5,4,3,1,3,1,1,2
-37.83738,145.06119,4/10/2006,3,1,3,3,3,0,1,1
-37.83738,145.06119,5/10/2006,7,5,5,7,4,3,2,3
-37.83738,145.06119,6/10/2006,5,8,4,3,1,0,0,3
-37.83738,145.06119,7/10/2006,18,11,9,11,4,3,5,4
-37.83738,145.06119,8/10/2006,26,32,9,35,11,4,5,3
-37.83738,145.06119,9/10/2006,4,6,3,2,0,1,0,1
-37.83738,145.06119,10/10/2006,3,7,4,4,2,0,0,0
-37.83738,145.06119,11/10/2006,3,6,3,4,3,2,1,1
